SURVEY_INFO,esdate,ward,respid,gender,age,hhsize,educ,religion,EBOLA_AWARENESS,ehowget,esignsymptom,eincubation,spreadair,spreadfluids,spreadearly,saltcure,HEALTH,hhmemsick,hhmemsickcare,hhmemsicknocareebola,hhmemsickcarewhere,EBOLA_VIGILANCE,corganizedae,csafeburial,bucket,handsanitizer,ECONOMIC_FOOD_IMPACTS,income7d,income7dunit,income7dnormal,income7dnormalunit,occupation
,12/16/14 12:20,Z500-Soniwein,2064112,2-Female,27,2,7-Some university,1-Christian,,2-Eating fruit bitten by bats;3-Bodily fluids of infected pe;4-Man woman business,1-Vomiting;3-Diarrhea,21,Y,Y,Y,N,,Y,N,Y,,,97-Do not know,97-Do not know,0-No,0-No,,500,1-LD,1500,1-LD,5-Unskilled manual
,1/9/15 14:11,Z500-Soniwein,2064495,2-Female,24,12,5-Some high school,1-Christian,,1-Preparing or eating bush mea;3-Bodily fluids of infected pe;4-Man woman business,1-Vomiting;4-Headache;6-Sore throat,21,Y,Y,Y,N,,N,,,,,1-Agree,1-Agree,1-Yes,1-Yes,,600,1-LD,8000,1-LD,3-Sales and services
,12/16/14 14:46,Z500-Soniwein,2064134,1-Male,26,5,6-Completed high school,1-Christian,,3-Bodily fluids of infected pe;5-Touching dead bodies;6-Contact with infected surfac,1-Vomiting;4-Headache;10-Red eyes;12-Bleeding;13-Fatigue,21,N,Y,N,N,,N,,,,,1-Agree,1-Agree,1-Yes,1-Yes,,1500,1-LD,2600,1-LD,88-Other
,12/16/14 9:51,Z500-Soniwein,2064111,2-Female,42,5,3-Some junior high,1-Christian,,97-Dont know,97-Does not know,3,Y,N,N,N,,Y,Y,,1-Clinic,,1-Agree,1-Agree,0-No,0-No,,500,1-LD,700,1-LD,2-Clerical
,12/16/14 9:48,Z500-Soniwein,2064191,2-Female,27,5,5-Some high school,1-Christian,,2-Eating fruit bitten by bats;4-Man woman business;6-Contact with infected surfac;7-Mother breastfeeding her chi,1-Vomiting;2-Fever;3-Diarrhea;4-Headache;5-Joint and muscle pain;9-Rash;11-Hiccups,21,N,Y,N,N,,N,,,,,1-Agree,0-Disagree,1-Yes,0-No,,0,1-LD,150,2-USD,3-Sales and services
,12/16/14 9:51,Z500-Soniwein,2064131,2-Female,34,6,2-Completed ABC,1-Christian,,3-Bodily fluids of infected pe;5-Touching dead bodies;6-Contact with infected surfac;88-Other,1-Vomiting;10-Red eyes,3,Y,Y,Y,Y,,Y,Y,,88-Other,,1-Agree,1-Agree,0-No,0-No,,3000,1-LD,5000,1-LD,88-Other
,12/16/14 13:11,Z500-Soniwein,2064113,2-Female,28,3,3-Some junior high,1-Christian,,2-Eating fruit bitten by bats;3-Bodily fluids of infected pe;4-Man woman business,1-Vomiting;2-Fever;3-Diarrhea;4-Headache;7-Weakness;10-Red eyes;12-Bleeding;18-Cough,7,N,Y,N,N,,Y,N,Y,,,97-Do not know,1-Agree,1-Yes,1-Yes,,1400,1-LD,2500,1-LD,88-Other
,12/16/14 12:25,Z500-Soniwein,2064162,2-Female,29,3,6-Completed high school,1-Christian,,3-Bodily fluids of infected pe;6-Contact with infected surfac,1-Vomiting;3-Diarrhea;7-Weakness;10-Red eyes,21,Y,Y,Y,N,,N,,,,,1-Agree,0-Disagree,1-Yes,0-No,,1200,1-LD,2000,1-LD,3-Sales and services
,12/16/14 13:37,Z500-Soniwein,2064163,1-Male,44,6,6-Completed high school,1-Christian,,3-Bodily fluids of infected pe;4-Man woman business;6-Contact with infected surfac,1-Vomiting;2-Fever;3-Diarrhea;4-Headache;7-Weakness;10-Red eyes,8,N,Y,Y,N,,Y,Y,,2-Hospital,,1-Agree,0-Disagree,0-No,1-Yes,,800,1-LD,15,2-USD,2-Clerical
,12/16/14 13:25,Z500-Soniwein,2064133,2-Female,42,11,2-Completed ABC,1-Christian,,3-Bodily fluids of infected pe;88-Other,2-Fever;4-Headache;7-Weakness;10-Red eyes,2,N,Y,Y,N,,N,,,,,1-Agree,1-Agree,0-No,0-No,,0,88-N/A,400,1-LD,88-Other
,12/16/14 13:21,Z500-Soniwein,2064193,2-Female,29,3,7-Some university,1-Christian,,97-Dont know,1-Vomiting;2-Fever;3-Diarrhea;8-Stomach pain;10-Red eyes,0,N,Y,Y,N,,N,,,,,1-Agree,0-Disagree,1-Yes,1-Yes,,0,1-LD,0,1-LD,6-Domestic services
,12/16/14 14:43,Z500-Soniwein,2064153,2-Female,35,9,3-Some junior high,1-Christian,,1-Preparing or eating bush mea;2-Eating fruit bitten by bats;3-Bodily fluids of infected pe;5-Touching dead bodies,1-Vomiting;2-Fever;3-Diarrhea;4-Headache;6-Sore throat;7-Weakness;8-Stomach pain;9-Rash;10-Red eyes;11-Hiccups,21,N,Y,Y,N,,Y,N,Y,,,1-Agree,1-Agree,1-Yes,1-Yes,,400,1-LD,1500,1-LD,3-Sales and services
,12/16/14 10:03,Z500-Soniwein,2064161,2-Female,36,5,3-Some junior high,1-Christian,,5-Touching dead bodies;6-Contact with infected surfac,1-Vomiting;4-Headache;5-Joint and muscle pain;7-Weakness;10-Red eyes,3,Y,Y,Y,N,,N,,,,,1-Agree,97-Do not know,1-Yes,0-No,,1400,1-LD,2300,1-LD,3-Sales and services
,12/16/14 10:12,Z500-Soniwein,2064151,2-Female,47,10,3-Some junior high,1-Christian,,1-Preparing or eating bush mea;2-Eating fruit bitten by bats;3-Bodily fluids of infected pe;4-Man woman business;5-Touching dead bodies;6-Contact with infected surfac;88-Other,1-Vomiting;2-Fever;3-Diarrhea;4-Headache;5-Joint and muscle pain;6-Sore throat;7-Weakness;9-Rash,21,N,Y,Y,N,,N,,,,,1-Agree,1-Agree,0-No,0-No,,,,,,
,12/18/14 15:17,Z600-Slipway,2065113,1-Male,26,19,7-Some university,1-Christian,,97-Dont know,97-Does not know,7,Y,Y,N,N,,Y,N,Y,,,1-Agree,1-Agree,0-No,0-No,,200,1-LD,10000,1-LD,3-Sales and services
,12/18/14 16:03,Z600-Slipway,2065114,2-Female,27,9,5-Some high school,1-Christian,,2-Eating fruit bitten by bats;3-Bodily fluids of infected pe;4-Man woman business;5-Touching dead bodies;6-Contact with infected surfac,1-Vomiting;2-Fever;3-Diarrhea;4-Headache;7-Weakness;8-Stomach pain;10-Red eyes;18-Cough,21,Y,Y,N,N,,N,,,,,97-Do not know,97-Do not know,0-No,0-No,,650,1-LD,2100,1-LD,5-Unskilled manual
,12/18/14 14:33,Z600-Slipway,2065112,2-Female,40,7,1-Some ABC,1-Christian,,2-Eating fruit bitten by bats;3-Bodily fluids of infected pe;4-Man woman business;5-Touching dead bodies;6-Contact with infected surfac,1-Vomiting;2-Fever;3-Diarrhea;4-Headache;6-Sore throat;7-Weakness;8-Stomach pain;10-Red eyes;12-Bleeding;18-Cough,21,N,Y,Y,N,,Y,N,Y,,,1-Agree,1-Agree,0-No,0-No,,500,1-LD,1500,1-LD,88-Other
,12/18/14 13:41,Z600-Slipway,2065111,1-Male,25,12,6-Completed high school,1-Christian,,4-Man woman business;5-Touching dead bodies,1-Vomiting;2-Fever;4-Headache;10-Red eyes,7,Y,Y,Y,N,,Y,N,Y,,,1-Agree,97-Do not know,1-Yes,0-No,,250,1-LD,1000,1-LD,4-Skilled manual
,12/18/14 11:55,Z600-Slipway,2065212,1-Male,36,5,7-Some university,1-Christian,,2-Eating fruit bitten by bats;3-Bodily fluids of infected pe;5-Touching dead bodies,1-Vomiting;3-Diarrhea;4-Headache;6-Sore throat;10-Red eyes;12-Bleeding,21,N,Y,Y,N,,,,,,,1-Agree,1-Agree,1-Yes,0-No,,200,1-LD,2460,1-LD,4-Skilled manual
,12/18/14 14:35,Z600-Slipway,2065192,1-Male,47,4,7-Some university,1-Christian,,1-Preparing or eating bush mea;4-Man woman business;5-Touching dead bodies,1-Vomiting;2-Fever;4-Headache;7-Weakness;8-Stomach pain;10-Red eyes,4,N,Y,N,N,,N,,,,,1-Agree,1-Agree,1-Yes,1-Yes,,0,1-LD,15,2-USD,4-Skilled manual
,12/18/14 15:23,Z600-Slipway,2065193,1-Male,33,6,7-Some university,1-Christian,,3-Bodily fluids of infected pe;4-Man woman business;6-Contact with infected surfac,1-Vomiting;2-Fever;3-Diarrhea;7-Weakness;8-Stomach pain;10-Red eyes,7,N,Y,Y,N,,Y,Y,,1-Clinic,,1-Agree,0-Disagree,1-Yes,0-No,,0,1-LD,1600,1-LD,88-Other
,12/18/14 14:28,Z600-Slipway,2065132,1-Male,52,15,2-Completed ABC,2-Muslim,,97-Dont know,1-Vomiting;2-Fever;88-Other,2,N,Y,N,N,,Y,Y,,2-Hospital,,1-Agree,1-Agree,0-No,0-No,,200,1-LD,700,1-LD,4-Skilled manual
,12/18/14 14:35,Z600-Slipway,2065162,2-Female,32,2,2-Completed ABC,1-Christian,,3-Bodily fluids of infected pe,1-Vomiting;3-Diarrhea;5-Joint and muscle pain;10-Red eyes;12-Bleeding,21,N,Y,Y,N,,N,,,,,1-Agree,1-Agree,0-No,0-No,,2100,1-LD,2000,1-LD,3-Sales and services
,12/18/14 16:08,Z600-Slipway,2065134,1-Male,60,10,8-Completed university,1-Christian,,3-Bodily fluids of infected pe;5-Touching dead bodies;6-Contact with infected surfac,1-Vomiting;10-Red eyes;88-Other,2,N,Y,N,N,,N,,,,,1-Agree,1-Agree,1-Yes,0-No,,0,88-N/A,700,1-LD,88-Other
,12/18/14 13:41,Z600-Slipway,2065161,1-Male,51,8,6-Completed high school,1-Christian,,3-Bodily fluids of infected pe;5-Touching dead bodies;6-Contact with infected surfac,1-Vomiting;3-Diarrhea;4-Headache;7-Weakness;9-Rash;10-Red eyes,21,N,Y,N,N,,Y,Y,,88-Other,,1-Agree,0-Disagree,1-Yes,0-No,,1200,1-LD,4000,1-LD,6-Domestic services
,12/18/14 15:28,Z600-Slipway,2065163,1-Male,35,6,8-Completed university,1-Christian,,1-Preparing or eating bush mea;3-Bodily fluids of infected pe;5-Touching dead bodies;6-Contact with infected surfac,1-Vomiting;2-Fever;3-Diarrhea;4-Headache;9-Rash;10-Red eyes;12-Bleeding,12,N,Y,N,N,,N,,,,,1-Agree,1-Agree,0-No,1-Yes,,1000,1-LD,2500,1-LD,3-Sales and services
,12/18/14 10:50,Z600-Slipway,2065211,1-Male,34,3,6-Completed high school,1-Christian,,1-Preparing or eating bush mea;2-Eating fruit bitten by bats;3-Bodily fluids of infected pe;4-Man woman business;5-Touching dead bodies,1-Vomiting;2-Fever;3-Diarrhea;6-Sore throat;10-Red eyes;12-Bleeding,3,N,Y,N,N,,N,,,,,1-Agree,1-Agree,0-No,0-No,,360,1-LD,3500,1-LD,5-Unskilled manual
,12/18/14 13:25,Z600-Slipway,2065213,2-Female,48,6,3-Some junior high,1-Christian,,3-Bodily fluids of infected pe;4-Man woman business;5-Touching dead bodies,1-Vomiting;2-Fever;3-Diarrhea;7-Weakness;10-Red eyes;12-Bleeding,21,Y,Y,N,Y,,N,,,,,1-Agree,1-Agree,1-Yes,0-No,,300,1-LD,3500,1-LD,3-Sales and services
,12/18/14 15:44,Z600-Slipway,2065153,2-Female,50,14,0-None,2-Muslim,,1-Preparing or eating bush mea;2-Eating fruit bitten by bats;3-Bodily fluids of infected pe;4-Man woman business;5-Touching dead bodies;6-Contact with infected surfac,1-Vomiting;2-Fever;3-Diarrhea;4-Headache;5-Joint and muscle pain;6-Sore throat;7-Weakness;8-Stomach pain;10-Red eyes;12-Bleeding,21,N,Y,Y,N,,N,,,,,1-Agree,1-Agree,0-No,0-No,,200,1-LD,700,1-LD,3-Sales and services
,12/18/14 13:52,Z600-Slipway,2065131,1-Male,43,5,6-Completed high school,1-Christian,,3-Bodily fluids of infected pe;5-Touching dead bodies;6-Contact with infected surfac,1-Vomiting;2-Fever;10-Red eyes,21,N,N,N,N,,N,,,,,1-Agree,1-Agree,1-Yes,0-No,,500,1-LD,1700,1-LD,4-Skilled manual
,12/18/14 14:56,Z600-Slipway,2065214,1-Male,44,5,8-Completed university,1-Christian,,2-Eating fruit bitten by bats;3-Bodily fluids of infected pe;5-Touching dead bodies,1-Vomiting;2-Fever;3-Diarrhea;4-Headache,21,N,Y,N,N,,N,,,,,1-Agree,1-Agree,1-Yes,1-Yes,,100,2-USD,300,2-USD,1-Professional
,12/18/14 13:49,Z600-Slipway,2065191,2-Female,50,10,5-Some high school,1-Christian,,1-Preparing or eating bush mea;2-Eating fruit bitten by bats;3-Bodily fluids of infected pe;5-Touching dead bodies,1-Vomiting;2-Fever;3-Diarrhea;4-Headache;6-Sore throat,0,N,N,N,N,,Y,N,Y,,,1-Agree,1-Agree,1-Yes,0-No,,0,1-LD,800,1-LD,3-Sales and services
,12/18/14 15:14,Z600-Slipway,2065133,2-Female,24,9,2-Completed ABC,1-Christian,,1-Preparing or eating bush mea;6-Contact with infected surfac;88-Other,1-Vomiting;3-Diarrhea;7-Weakness;8-Stomach pain,2,N,Y,Y,N,,N,,,,,1-Agree,1-Agree,0-No,0-No,,300,1-LD,800,1-LD,88-Other
,12/18/14 13:51,Z600-Slipway,2065151,2-Female,34,5,6-Completed high school,3-Other,,1-Preparing or eating bush mea;2-Eating fruit bitten by bats;3-Bodily fluids of infected pe;4-Man woman business;5-Touching dead bodies;7-Mother breastfeeding her chi,1-Vomiting;2-Fever;3-Diarrhea;4-Headache;5-Joint and muscle pain;6-Sore throat,21,N,Y,Y,N,,N,,,,,0-Disagree,1-Agree,1-Yes,0-No,,1500,1-LD,4900,1-LD,3-Sales and services
,12/12/14 16:06,Z600-Slipway,2066177,1-Male,49,7,5-Some high school,1-Christian,,97-Dont know,1-Vomiting;2-Fever;3-Diarrhea;4-Headache;7-Weakness;10-Red eyes,3,N,Y,Y,N,,N,,,,,,,,,,20000,1-LD,20000,1-LD,0-None
,12/12/14 15:55,Z600-Slipway,2066145,2-Female,25,4,5-Some high school,1-Christian,,3-Bodily fluids of infected pe;5-Touching dead bodies;6-Contact with infected surfac,1-Vomiting;2-Fever;3-Diarrhea;10-Red eyes,21,Y,Y,Y,Y,,N,,,,,1-Agree,1-Agree,1-Yes,1-Yes,,8000,1-LD,16000,1-LD,6-Domestic services
,12/12/14 11:35,Z600-Slipway,2066142,2-Female,53,15,0-None,1-Christian,,1-Preparing or eating bush mea;5-Touching dead bodies;6-Contact with infected surfac,1-Vomiting;2-Fever;3-Diarrhea;4-Headache,21,N,Y,N,N,,N,,,,,0-Disagree,1-Agree,1-Yes,0-No,,600,1-LD,1500,1-LD,6-Domestic services
,12/12/14 11:05,Z600-Slipway,2066171,2-Female,23,3,5-Some high school,1-Christian,,97-Dont know,3-Diarrhea;4-Headache;6-Sore throat;10-Red eyes,21,N,Y,Y,N,,N,,,,,1-Agree,1-Agree,1-Yes,1-Yes,,2000,1-LD,3600,1-LD,3-Sales and services
,12/12/14 12:41,Z600-Slipway,2066143,2-Female,25,4,3-Some junior high,1-Christian,,3-Bodily fluids of infected pe;5-Touching dead bodies,1-Vomiting;3-Diarrhea;7-Weakness,0,Y,Y,Y,N,,N,,,,,1-Agree,1-Agree,1-Yes,1-Yes,,1000,1-LD,2500,1-LD,6-Domestic services
,12/12/14 10:50,Z600-Slipway,2066121,1-Male,27,7,7-Some university,1-Christian,,1-Preparing or eating bush mea;3-Bodily fluids of infected pe,1-Vomiting;3-Diarrhea;10-Red eyes;88-Other,21,N,Y,Y,N,,N,,,,,1-Agree,1-Agree,1-Yes,0-No,,0,88-N/A,20,2-USD,4-Skilled manual
,12/12/14 13:55,Z600-Slipway,2066126,2-Female,22,1,6-Completed high school,1-Christian,,4-Man woman business;5-Touching dead bodies;6-Contact with infected surfac,2-Fever;3-Diarrhea;8-Stomach pain;10-Red eyes,21,N,Y,N,N,,N,,,,,1-Agree,1-Agree,1-Yes,0-No,,1000,1-LD,1500,1-LD,4-Skilled manual
,12/12/14 14:21,Z600-Slipway,2066144,2-Female,34,5,5-Some high school,1-Christian,,1-Preparing or eating bush mea;3-Bodily fluids of infected pe;5-Touching dead bodies,1-Vomiting;3-Diarrhea;10-Red eyes,21,N,Y,N,N,,N,,,,,1-Agree,1-Agree,0-No,0-No,,800,1-LD,4500,1-LD,6-Domestic services
,12/16/14 14:28,Z600-Slipway,2066201,1-Male,63,5,1-Some ABC,1-Christian,,1-Preparing or eating bush mea;3-Bodily fluids of infected pe;5-Touching dead bodies;6-Contact with infected surfac,1-Vomiting;3-Diarrhea;4-Headache;6-Sore throat,8,N,Y,Y,N,,N,,,,,1-Agree,1-Agree,1-Yes,0-No,,,,,,
,12/12/14 10:18,Z600-Slipway,2066141,2-Female,32,6,6-Completed high school,1-Christian,,1-Preparing or eating bush mea;2-Eating fruit bitten by bats;6-Contact with infected surfac,1-Vomiting;2-Fever;3-Diarrhea;4-Headache;10-Red eyes;12-Bleeding,21,N,Y,N,N,,N,,,,,1-Agree,1-Agree,0-No,0-No,,1500,1-LD,3000,1-LD,6-Domestic services
,12/12/14 12:48,Z600-Slipway,2066173,2-Female,28,4,7-Some university,1-Christian,,1-Preparing or eating bush mea;2-Eating fruit bitten by bats;3-Bodily fluids of infected pe,1-Vomiting;2-Fever;3-Diarrhea;4-Headache,21,N,Y,N,N,,N,,,,,1-Agree,1-Agree,1-Yes,1-Yes,,2000,1-LD,4500,1-LD,0-None
,12/16/14 14:28,Z600-Slipway,2066128,2-Female,24,4,6-Completed high school,1-Christian,,3-Bodily fluids of infected pe;5-Touching dead bodies;6-Contact with infected surfac;88-Other,1-Vomiting;3-Diarrhea;6-Sore throat;7-Weakness;10-Red eyes,21,N,Y,Y,N,,N,,,,,1-Agree,1-Agree,0-No,1-Yes,,1000,1-LD,1000,1-LD,5-Unskilled manual
,12/12/14 15:05,Z600-Slipway,2066176,2-Female,47,9,6-Completed high school,1-Christian,,1-Preparing or eating bush mea;2-Eating fruit bitten by bats;3-Bodily fluids of infected pe;5-Touching dead bodies,1-Vomiting;2-Fever;3-Diarrhea;4-Headache;9-Rash,21,N,Y,N,Y,,N,,,,,1-Agree,1-Agree,1-Yes,0-No,,25000,1-LD,40000,1-LD,6-Domestic services
,12/12/14 11:56,Z600-Slipway,2066172,1-Male,29,2,7-Some university,1-Christian,,1-Preparing or eating bush mea;2-Eating fruit bitten by bats;3-Bodily fluids of infected pe;4-Man woman business,1-Vomiting;2-Fever;3-Diarrhea;4-Headache,21,N,Y,N,N,,N,,,,,1-Agree,1-Agree,1-Yes,1-Yes,,4000,1-LD,7500,1-LD,1-Professional
,12/12/14 11:43,Z600-Slipway,2066122,2-Female,29,5,7-Some university,1-Christian,,5-Touching dead bodies;6-Contact with infected surfac;88-Other,1-Vomiting;6-Sore throat;7-Weakness;8-Stomach pain;9-Rash;10-Red eyes,21,N,Y,N,N,,N,,,,,1-Agree,1-Agree,1-Yes,0-No,,0,88-N/A,4000,1-LD,1-Professional
,12/12/14 13:39,Z600-Slipway,2066174,2-Female,20,10,6-Completed high school,1-Christian,,1-Preparing or eating bush mea;2-Eating fruit bitten by bats;3-Bodily fluids of infected pe;5-Touching dead bodies,1-Vomiting;2-Fever;3-Diarrhea;10-Red eyes,1,N,Y,Y,N,,Y,N,Y,,,1-Agree,1-Agree,0-No,0-No,,3000,1-LD,7000,1-LD,0-None
,12/12/14 15:24,Z600-Slipway,2066127,1-Male,60,1,6-Completed high school,1-Christian,,5-Touching dead bodies;88-Other,1-Vomiting;3-Diarrhea;7-Weakness,21,Y,Y,Y,N,,N,,,,,1-Agree,1-Agree,1-Yes,0-No,,15,2-USD,30,2-USD,4-Skilled manual
,12/12/14 17:08,Z600-Slipway,2066146,1-Male,24,3,6-Completed high school,1-Christian,,2-Eating fruit bitten by bats;3-Bodily fluids of infected pe;5-Touching dead bodies;6-Contact with infected surfac,1-Vomiting;2-Fever;3-Diarrhea;4-Headache;5-Joint and muscle pain;7-Weakness,6,N,Y,N,N,,N,,,,,1-Agree,1-Agree,0-No,1-Yes,,0,1-LD,1500,1-LD,5-Unskilled manual
,12/12/14 12:28,Z600-Slipway,2066123,1-Male,40,7,8-Completed university,1-Christian,,5-Touching dead bodies;6-Contact with infected surfac;88-Other,1-Vomiting;4-Headache;9-Rash;10-Red eyes;17-Chest pain;88-Other,21,N,Y,N,N,,Y,Y,,2-Hospital,,1-Agree,1-Agree,1-Yes,1-Yes,,0,88-N/A,0,88-N/A,1-Professional
,12/12/14 13:07,Z600-Slipway,2066124,2-Female,32,10,7-Some university,1-Christian,,1-Preparing or eating bush mea;5-Touching dead bodies;6-Contact with infected surfac,1-Vomiting;2-Fever;3-Diarrhea;7-Weakness,21,N,Y,Y,N,,N,,,,,1-Agree,1-Agree,1-Yes,0-No,,0,88-N/A,50,2-USD,2-Clerical
,12/18/14 10:28,Z600-Slipway,2067192,1-Male,18,10,5-Some high school,1-Christian,,6-Contact with infected surfac,1-Vomiting;2-Fever;9-Rash;12-Bleeding,21,N,Y,Y,N,,N,,,,,1-Agree,1-Agree,1-Yes,1-Yes,,0,1-LD,1000,1-LD,4-Skilled manual
,12/18/14 10:27,Z600-Slipway,2067132,2-Female,24,6,3-Some junior high,1-Christian,,3-Bodily fluids of infected pe;6-Contact with infected surfac,1-Vomiting;4-Headache;10-Red eyes,21,N,Y,Y,N,,,,,,,1-Agree,1-Agree,0-No,0-No,,0,88-N/A,50,2-USD,0-None
,12/18/14 9:29,Z600-Slipway,2067191,1-Male,35,6,7-Some university,1-Christian,,5-Touching dead bodies;6-Contact with infected surfac,1-Vomiting;2-Fever;3-Diarrhea;4-Headache;11-Hiccups,49,N,Y,N,N,,Y,N,N,,,1-Agree,1-Agree,1-Yes,0-No,,0,1-LD,0,1-LD,88-Other
,12/18/14 12:11,Z600-Slipway,2067164,1-Male,34,5,7-Some university,1-Christian,,4-Man woman business;5-Touching dead bodies;6-Contact with infected surfac,1-Vomiting;2-Fever;4-Headache;5-Joint and muscle pain;7-Weakness;8-Stomach pain;10-Red eyes;11-Hiccups;12-Bleeding;15-Chills,21,N,Y,Y,N,,N,,,,,1-Agree,1-Agree,0-No,1-Yes,,10,2-USD,20,2-USD,5-Unskilled manual
,12/18/14 9:26,Z600-Slipway,2067161,1-Male,29,7,6-Completed high school,1-Christian,,3-Bodily fluids of infected pe;4-Man woman business;5-Touching dead bodies;6-Contact with infected surfac,1-Vomiting;4-Headache;5-Joint and muscle pain;7-Weakness;10-Red eyes;11-Hiccups;15-Chills,21,N,Y,N,N,,N,,,,,1-Agree,1-Agree,0-No,1-Yes,,500,1-LD,1200,1-LD,4-Skilled manual
,12/18/14 9:30,Z600-Slipway,2067151,2-Female,25,5,2-Completed ABC,1-Christian,,1-Preparing or eating bush mea;2-Eating fruit bitten by bats;3-Bodily fluids of infected pe;4-Man woman business;5-Touching dead bodies,1-Vomiting;2-Fever;3-Diarrhea;4-Headache;5-Joint and muscle pain;6-Sore throat;7-Weakness;8-Stomach pain;9-Rash;10-Red eyes;11-Hiccups;12-Bleeding,21,N,Y,Y,N,,N,,,,,1-Agree,1-Agree,0-No,0-No,,300,1-LD,2500,1-LD,4-Skilled manual
,12/18/14 10:32,Z600-Slipway,2067152,2-Female,28,6,7-Some university,1-Christian,,1-Preparing or eating bush mea;2-Eating fruit bitten by bats;3-Bodily fluids of infected pe;4-Man woman business;5-Touching dead bodies,1-Vomiting;2-Fever;3-Diarrhea;4-Headache;5-Joint and muscle pain;6-Sore throat;7-Weakness;8-Stomach pain;10-Red eyes,21,N,Y,Y,N,,N,,,,,1-Agree,1-Agree,1-Yes,1-Yes,,1000,1-LD,3000,1-LD,0-None
,12/18/14 10:27,Z600-Slipway,2067162,2-Female,60,5,7-Some university,1-Christian,,3-Bodily fluids of infected pe;6-Contact with infected surfac,1-Vomiting;3-Diarrhea;4-Headache;6-Sore throat;7-Weakness;9-Rash;10-Red eyes;12-Bleeding,21,N,Y,N,N,,N,,,,,1-Agree,1-Agree,0-No,0-No,,10,2-USD,50,2-USD,3-Sales and services
,12/18/14 11:14,Z600-Slipway,2067193,2-Female,22,7,6-Completed high school,1-Christian,,1-Preparing or eating bush mea;3-Bodily fluids of infected pe;6-Contact with infected surfac,10-Red eyes,9,N,Y,Y,N,,N,,,,,1-Agree,1-Agree,0-No,0-No,,0,1-LD,0,1-LD,0-None
,12/18/14 12:12,Z600-Slipway,2067114,2-Female,39,9,5-Some high school,1-Christian,,2-Eating fruit bitten by bats;3-Bodily fluids of infected pe;4-Man woman business;5-Touching dead bodies,1-Vomiting;2-Fever;3-Diarrhea;4-Headache;7-Weakness;10-Red eyes;12-Bleeding;18-Cough,7,Y,Y,Y,N,,N,,,,,97-Do not know,97-Do not know,0-No,0-No,,500,1-LD,2000,1-LD,1-Professional
,12/18/14 11:34,Z600-Slipway,2067153,2-Female,24,8,7-Some university,1-Christian,,1-Preparing or eating bush mea;2-Eating fruit bitten by bats;3-Bodily fluids of infected pe;4-Man woman business;5-Touching dead bodies,1-Vomiting;2-Fever;3-Diarrhea;4-Headache;5-Joint and muscle pain;6-Sore throat;7-Weakness;8-Stomach pain;9-Rash;10-Red eyes;11-Hiccups,15,N,Y,Y,N,,Y,Y,,2-Hospital,,1-Agree,1-Agree,1-Yes,1-Yes,,500,1-LD,200,2-USD,1-Professional
,12/18/14 12:14,Z600-Slipway,2067194,2-Female,23,5,7-Some university,1-Christian,,2-Eating fruit bitten by bats;3-Bodily fluids of infected pe;5-Touching dead bodies;6-Contact with infected surfac,1-Vomiting;2-Fever;3-Diarrhea;8-Stomach pain;12-Bleeding,21,Y,Y,N,N,,N,,,,,0-Disagree,1-Agree,1-Yes,1-Yes,,0,1-LD,10,2-USD,0-None
,12/18/14 9:39,Z600-Slipway,2067131,2-Female,46,6,1-Some ABC,1-Christian,,88-Other,97-Does not know,21,Y,Y,N,N,,N,,,,,1-Agree,1-Agree,0-No,0-No,,200,1-LD,700,1-LD,88-Other
,12/18/14 11:15,Z600-Slipway,2067113,2-Female,22,4,3-Some junior high,1-Christian,,97-Dont know,97-Does not know,3,Y,Y,Y,N,,Y,N,Y,,,97-Do not know,1-Agree,0-No,0-No,,400,1-LD,1500,1-LD,5-Unskilled manual
,12/18/14 11:18,Z600-Slipway,2067163,2-Female,36,4,3-Some junior high,1-Christian,,3-Bodily fluids of infected pe;4-Man woman business;5-Touching dead bodies;6-Contact with infected surfac,1-Vomiting;3-Diarrhea;4-Headache;7-Weakness;9-Rash;10-Red eyes;12-Bleeding,7,N,Y,Y,N,,N,,,,,1-Agree,1-Agree,1-Yes,0-No,,1600,1-LD,2400,1-LD,3-Sales and services
,12/18/14 11:28,Z600-Slipway,2067133,2-Female,26,4,5-Some high school,1-Christian,,3-Bodily fluids of infected pe;6-Contact with infected surfac;88-Other,1-Vomiting;4-Headache;10-Red eyes,3,N,Y,Y,N,,N,,,,,1-Agree,1-Agree,1-Yes,1-Yes,,200,1-LD,700,1-LD,0-None
,12/18/14 9:28,Z600-Slipway,2067111,1-Male,47,7,8-Completed university,1-Christian,,3-Bodily fluids of infected pe;4-Man woman business;5-Touching dead bodies,1-Vomiting;2-Fever;3-Diarrhea;4-Headache,21,Y,Y,N,N,,Y,N,Y,,,1-Agree,1-Agree,1-Yes,0-No,,5,2-USD,25,2-USD,1-Professional
,12/18/14 12:41,Z600-Slipway,2067154,2-Female,29,2,6-Completed high school,1-Christian,,1-Preparing or eating bush mea;2-Eating fruit bitten by bats;3-Bodily fluids of infected pe;4-Man woman business;5-Touching dead bodies;6-Contact with infected surfac;7-Mother breastfeeding her chi;88-Other,1-Vomiting;2-Fever;3-Diarrhea;4-Headache;5-Joint and muscle pain;6-Sore throat;7-Weakness;8-Stomach pain;9-Rash;10-Red eyes;11-Hiccups;12-Bleeding,2,N,Y,Y,N,,N,,,,,1-Agree,1-Agree,1-Yes,0-No,,500,1-LD,2000,1-LD,3-Sales and services
